pet_id,species,age,weight_kg,condition,treatment,visit_date,cost_gbp,year,month,age_group,insured,insurance_plan,coverage_rate,covered_gbp,out_of_pocket_gbp
P0274,Dog,10.0,13.5,Unknown,Surgery,2023-09-29,197.7168097602631,2023,8,6-10,True,Lifetime,0.8246345981751736,163.04,34.68
P0274,Dog,10.0,13.5,Unknown,Surgery,2023-09-16,198.94213949996075,2023,8,6-10,True,Lifetime,0.8337231131401689,165.86,33.08
P0274,Dog,10.0,13.5,Unknown,Surgery,2023-12-24,165.6042622927672,2023,8,6-10,False,None,0.0,0.0,165.6
P0274,Dog,10.0,13.5,Unknown,Surgery,2023-08-16,160.25473932081127,2023,8,6-10,True,Time-limited,0.7987728785638282,128.01,32.24
P0274,Dog,10.0,13.5,Unknown,Surgery,2023-08-16,174.65921135763955,2023,8,6-10,True,Accident-only,0.53842277351929,94.04,80.62
P0274,Dog,10.0,13.5,Unknown,Surgery,2023-05-30,207.04913158633533,2023,8,6-10,False,None,0.0,0.0,207.05
P0274,Dog,10.0,13.5,Unknown,Surgery,2023-02-04,190.93043215993274,2023,8,6-10,True,Time-limited,0.6547090710507035,125.0,65.93
P0275,Rabbit,7.0,8.757220216606498,Tumor,Surgery,2023-08-17,164.68,2023,8,6-10,False,None,0.0,0.0,164.68
P0276,Cat,4.0,4.8,Gastroenteritis,Medication,2023-12-26,304.21,2023,12,3-5,False,None,0.0,0.0,304.21
P0277,Rabbit,16.0,8.757220216606498,Hip dysplasia,Medication,2023-01-16,336.12,2023,1,16-20,False,None,0.0,0.0,336.12
P0278,Bird,7.0,1.4,Skin infection,Surgery,2023-08-23,205.38,2023,8,6-10,False,None,0.0,0.0,205.38
P0279,Bird,12.0,1.5,Diabetes,Surgery,2023-06-20,365.25,2023,6,11-15,False,None,0.0,0.0,365.25
P0280,Cat,15.0,4.5,Diabetes,Check-up,2023-05-20,323.07,2023,5,11-15,True,Lifetime,0.8878911272357827,286.85,36.22
P0281,Rabbit,9.0,8.1,Skin infection,Unknown,2023-05-15,247.67,2023,5,6-10,False,None,0.0,0.0,247.67
P0282,Bird,4.0,1.8,Diabetes,Surgery,2023-11-21,105.57,2023,11,3-5,False,None,0.0,0.0,105.57
P0283,Cat,18.0,8.757220216606498,Skin infection,Physiotherapy,2023-04-14,295.83,2023,4,16-20,False,None,0.0,0.0,295.83
P0284,Rabbit,17.0,7.3,Hip dysplasia,Diet consultation,2023-07-24,260.06,2023,7,16-20,False,None,0.0,0.0,260.06
P0285,Dog,6.0,20.2,Ear infection,Diet consultation,2023-06-22,83.88,2023,6,6-10,True,Accident-only,0.5807011097132595,48.71,35.17
P0286,Rabbit,1.0,9.2,Ear infection,Check-up,2023-11-16,524.49,2023,11,0-2,False,None,0.0,0.0,524.49
P0287,Dog,5.0,24.5,Diabetes,Surgery,2023-02-14,164.55,2023,2,3-5,True,Accident-only,0.623535380991099,102.6,61.95
P0288,Dog,14.0,16.4,Unknown,Therapy,2023-03-18,261.28,2023,3,11-15,False,None,0.0,0.0,261.28
P0289,Dog,16.0,21.0,Gastroenteritis,Unknown,2023-09-11,346.53,2023,9,16-20,True,Time-limited,0.6215300662251444,215.38,131.15
P0290,Dog,9.486666666666666,11.2,Skin infection,Therapy,2023-11-25,219.17,2023,11,6-10,False,None,0.0,0.0,219.17
P0291,Bird,14.0,1.9,Unknown,Medication,2023-05-20,116.16,2023,5,11-15,False,None,0.0,0.0,116.16
P0292,Rabbit,6.0,7.0,Ear infection,Surgery,2023-10-17,370.49,2023,10,6-10,True,Accident-only,0.5434616725486973,201.35,169.14
P0293,Cat,9.486666666666666,8.757220216606498,Dental disease,Physiotherapy,2023-09-09,60.949778587740234,2023,4,6-10,True,Lifetime,0.8279011027877831,50.46,10.49
P0293,Cat,9.486666666666666,8.757220216606498,Dental disease,Physiotherapy,2023-05-26,58.92120180635068,2023,4,6-10,True,Maximum benefit,0.7145417570336022,42.1,16.82
P0293,Cat,9.486666666666666,8.757220216606498,Dental disease,Physiotherapy,2023-04-12,56.40053652258987,2023,4,6-10,False,None,0.0,0.0,56.4
P0293,Cat,9.486666666666666,8.757220216606498,Dental disease,Physiotherapy,2023-12-12,45.5187250675025,2023,4,6-10,False,None,0.0,0.0,45.52
P0293,Cat,9.486666666666666,8.757220216606498,Dental disease,Physiotherapy,2023-04-28,55.15,2023,4,6-10,False,None,0.0,0.0,55.15
P0294,Dog,16.0,11.7,Ear infection,Unknown,2023-06-04,394.8,2023,6,16-20,False,None,0.0,0.0,394.8
P0295,Rabbit,1.0,4.9,Gastroenteritis,Vaccination,2023-07-28,91.48,2023,7,0-2,True,Maximum benefit,0.7002194008140459,64.06,27.42
P0296,Dog,2.0,20.8,Gastroenteritis,Dental cleaning,2023-01-06,297.53,2023,1,0-2,True,Maximum benefit,0.75773877107328,225.45,72.08
P0297,Rabbit,19.0,3.2,Unknown,Dental cleaning,2023-06-12,28.83,2023,6,16-20,False,None,0.0,0.0,28.83
P0298,Dog,0.0,9.5,Dental disease,Check-up,2023-10-22,374.52,2023,10,,False,None,0.0,0.0,374.52
P0299,Bird,2.0,8.757220216606498,Diabetes,Check-up,2023-12-21,60.6,2023,12,0-2,False,None,0.0,0.0,60.6
P0300,Dog,11.0,5.7,Diabetes,Unknown,2023-04-13,584.61,2023,4,11-15,False,None,0.0,0.0,584.61
P0301,Bird,13.0,0.5,Hip dysplasia,Therapy,2023-03-12,218.24476550680782,2023,3,11-15,False,None,0.0,0.0,218.24
P0302,Rabbit,11.0,8.757220216606498,Unknown,Therapy,2023-10-20,387.38,2023,10,11-15,True,Accident-only,0.661467268425757,256.24,131.14
P0303,Dog,13.0,18.9,Arthritis,Check-up,2023-03-25,445.72,2023,3,11-15,True,Accident-only,0.5809477592882015,258.94,186.78
P0304,Dog,8.0,27.0,Unknown,Surgery,2023-05-15,193.98,2023,5,6-10,True,Lifetime,0.8764323376892068,170.01,23.97
P0305,Bird,9.486666666666666,0.7,Hip dysplasia,Physiotherapy,2023-07-09,14.62,2023,7,6-10,False,None,0.0,0.0,14.62
P0306,Cat,7.0,8.757220216606498,Tumor,Surgery,2023-06-14,218.24476550680782,2023,6,6-10,False,None,0.0,0.0,218.24
P0307,Dog,17.0,7.5,Obesity,Physiotherapy,2023-09-22,442.82,2023,9,16-20,True,Time-limited,0.607735442324778,269.12,173.7
P0308,Rabbit,5.0,12.2,Arthritis,Vaccination,2023-07-20,35.96,2023,7,3-5,False,None,0.0,0.0,35.96
P0309,Dog,5.0,17.1,Arthritis,Vaccination,2023-05-07,270.37,2023,5,3-5,True,Maximum benefit,0.7122522282654982,192.57,77.8
P0310,Cat,8.0,4.0,Obesity,Dental cleaning,2023-06-04,26.25,2023,6,6-10,True,Time-limited,0.7288311304274289,19.13,7.12
P0311,Dog,19.0,24.5,Hip dysplasia,Diet consultation,2023-03-05,100.89,2023,3,16-20,True,Lifetime,0.8795332173951637,88.74,12.15
P0312,Bird,0.0,1.1,Tumor,Vaccination,2023-09-18,218.24476550680782,2023,9,,False,None,0.0,0.0,218.24
P0313,Rabbit,19.0,8.757220216606498,Diabetes,Diet consultation,2023-12-02,7.81,2023,12,16-20,False,None,0.0,0.0,7.81
P0314,Bird,13.0,1.4,Arthritis,Physiotherapy,2023-02-28,33.9,2023,2,11-15,False,None,0.0,0.0,33.9
P0315,Rabbit,9.0,15.2,Gastroenteritis,Diet consultation,2023-10-13,218.24476550680782,2023,10,6-10,False,None,0.0,0.0,218.24
P0316,Bird,5.0,1.3,Obesity,Surgery,2023-07-01,30.06,2023,7,3-5,False,None,0.0,0.0,30.06
P0317,Rabbit,7.0,10.9,Dental disease,Physiotherapy,2023-12-12,334.28,2023,12,6-10,False,None,0.0,0.0,334.28
P0318,Dog,6.0,20.1,Skin infection,Surgery,2023-04-14,297.71,2023,4,6-10,True,Time-limited,0.7972494378914549,237.35,60.36
P0319,Bird,9.486666666666666,1.0,Tumor,Surgery,2023-07-28,496.48,2023,7,6-10,False,None,0.0,0.0,496.48
P0320,Rabbit,8.0,2.2,Unknown,Therapy,2023-04-11,17.82,2023,4,6-10,False,None,0.0,0.0,17.82
P0321,Cat,11.0,8.757220216606498,Diabetes,Unknown,2023-11-04,127.42,2023,11,11-15,False,None,0.0,0.0,127.42
P0322,Cat,18.0,8.2,Ear infection,Therapy,2023-12-27,113.94,2023,12,16-20,False,None,0.0,0.0,113.94
P0323,Cat,18.0,8.757220216606498,Allergy,Surgery,2023-03-09,379.77,2023,3,16-20,False,None,0.0,0.0,379.77
P0324,Cat,2.0,2.6,Dental disease,Check-up,2023-11-03,86.06,2023,11,0-2,True,Accident-only,0.6244265837848824,53.74,32.32
P0325,Cat,9.486666666666666,12.7,Unknown,Physiotherapy,2023-04-02,171.83696068963494,2023,8,6-10,False,None,0.0,0.0,171.84
P0325,Cat,9.486666666666666,12.7,Unknown,Physiotherapy,2023-07-20,205.23611780959388,2023,8,6-10,False,None,0.0,0.0,205.24
P0325,Cat,9.486666666666666,12.7,Unknown,Physiotherapy,2023-09-28,150.13358946617873,2023,8,6-10,True,Accident-only,0.6170730144686979,92.64,57.49
P0325,Cat,9.486666666666666,12.7,Unknown,Physiotherapy,2023-12-30,177.24636236558416,2023,8,6-10,False,None,0.0,0.0,177.25
P0325,Cat,9.486666666666666,12.7,Unknown,Physiotherapy,2023-08-25,183.39,2023,8,6-10,True,Accident-only,0.5464176149841264,100.21,83.18
P0326,Bird,19.0,1.3,Unknown,Therapy,2023-11-11,331.07,2023,11,16-20,False,None,0.0,0.0,331.07
P0327,Cat,17.0,10.1,Hip dysplasia,Surgery,2023-08-15,233.67,2023,8,16-20,False,None,0.0,0.0,233.67
P0328,Rabbit,9.486666666666666,12.4,Obesity,Medication,2023-06-17,435.31,2023,6,6-10,False,None,0.0,0.0,435.31
P0329,Dog,3.0,2.7,Obesity,Physiotherapy,2023-08-02,44.94,2023,8,3-5,True,Maximum benefit,0.7123129449131221,32.01,12.93
P0330,Dog,9.486666666666666,10.4,Ear infection,Dental cleaning,2023-02-21,8.42,2023,2,6-10,True,Maximum benefit,0.7913378760074652,6.66,1.76
P0331,Dog,9.486666666666666,2.6,Gastroenteritis,Unknown,2023-12-27,113.36638923746463,2023,7,6-10,False,None,0.0,0.0,113.37
P0331,Dog,9.486666666666666,2.6,Gastroenteritis,Unknown,2023-11-07,125.4951365134313,2023,7,6-10,False,None,0.0,0.0,125.5
P0331,Dog,9.486666666666666,2.6,Gastroenteritis,Unknown,2023-08-06,119.49494553928461,2023,7,6-10,False,None,0.0,0.0,119.49
P0331,Dog,9.486666666666666,2.6,Gastroenteritis,Unknown,2023-01-05,101.99199719862743,2023,7,6-10,False,None,0.0,0.0,101.99
P0331,Dog,9.486666666666666,2.6,Gastroenteritis,Unknown,2023-12-06,86.51996874512129,2023,7,6-10,False,None,0.0,0.0,86.52
P0331,Dog,9.486666666666666,2.6,Gastroenteritis,Unknown,2023-03-07,125.63507570391619,2023,7,6-10,False,None,0.0,0.0,125.64
P0331,Dog,9.486666666666666,2.6,Gastroenteritis,Unknown,2023-12-04,120.51261799008633,2023,7,6-10,False,None,0.0,0.0,120.51
P0331,Dog,9.486666666666666,2.6,Gastroenteritis,Unknown,2023-07-15,106.17,2023,7,6-10,True,Time-limited,0.7461011016341773,79.21,26.96
P0332,Dog,15.0,18.2,Hip dysplasia,Vaccination,2023-06-20,448.99,2023,6,11-15,False,None,0.0,0.0,448.99
P0333,Bird,1.0,8.757220216606498,Tumor,Check-up,2023-01-15,391.35,2023,1,0-2,False,None,0.0,0.0,391.35
P0334,Dog,12.0,7.8,Ear infection,Surgery,2023-09-21,179.07,2023,9,11-15,False,None,0.0,0.0,179.07
P0335,Cat,13.0,8.757220216606498,Arthritis,Vaccination,2023-06-14,188.99660762504553,2023,12,11-15,False,None,0.0,0.0,189.0
P0335,Cat,13.0,8.757220216606498,Arthritis,Vaccination,2023-12-18,196.86021964134858,2023,12,11-15,False,None,0.0,0.0,196.86
P0335,Cat,13.0,8.757220216606498,Arthritis,Vaccination,2023-09-08,205.9735273609968,2023,12,11-15,True,Time-limited,0.741982761645901,152.83,53.14
P0335,Cat,13.0,8.757220216606498,Arthritis,Vaccination,2023-02-27,255.6884979959282,2023,12,11-15,False,None,0.0,0.0,255.69
P0335,Cat,13.0,8.757220216606498,Arthritis,Vaccination,2023-12-15,235.28,2023,12,11-15,False,None,0.0,0.0,235.28
P0336,Bird,5.0,1.3,Tumor,Unknown,2023-10-06,68.91,2023,10,3-5,False,None,0.0,0.0,68.91
P0337,Rabbit,4.0,8.757220216606498,Ear infection,Dental cleaning,2023-07-14,366.16,2023,7,3-5,False,None,0.0,0.0,366.16
P0338,Rabbit,12.0,8.757220216606498,Unknown,Medication,2023-11-21,84.96,2023,11,11-15,False,None,0.0,0.0,84.96
P0339,Rabbit,9.486666666666666,8.757220216606498,Diabetes,Therapy,2023-02-18,211.52,2023,2,6-10,False,None,0.0,0.0,211.52
P0340,Bird,8.0,0.9,Obesity,Dental cleaning,2023-12-28,7.55,2023,12,6-10,False,None,0.0,0.0,7.55
P0341,Cat,10.0,8.757220216606498,Ear infection,Surgery,2023-10-22,26.89,2023,10,6-10,False,None,0.0,0.0,26.89
P0342,Cat,14.0,1.4,Ear infection,Dental cleaning,2023-11-23,511.51,2023,11,11-15,False,None,0.0,0.0,511.51
P0343,Bird,11.0,0.9,Dental disease,Surgery,2023-05-18,226.09,2023,5,11-15,False,None,0.0,0.0,226.09
P0344,Bird,19.0,0.6,Unknown,Therapy,2023-03-22,363.42,2023,3,16-20,False,None,0.0,0.0,363.42
P0345,Dog,4.0,14.0,Unknown,Diet consultation,2023-09-12,44.76,2023,9,3-5,True,Maximum benefit,0.7690265585529069,34.42,10.34
P0346,Dog,4.0,16.5,Ear infection,Dental cleaning,2023-08-08,68.1939353615888,2023,3,3-5,True,Time-limited,0.7934765532006807,54.11,14.08
P0346,Dog,4.0,16.5,Ear infection,Dental cleaning,2023-11-18,74.27237049905868,2023,3,3-5,True,Maximum benefit,0.8157626645084108,60.59,13.68
P0346,Dog,4.0,16.5,Ear infection,Dental cleaning,2023-10-20,69.19771838226113,2023,3,3-5,False,None,0.0,0.0,69.2
P0346,Dog,4.0,16.5,Ear infection,Dental cleaning,2023-07-19,67.54589079429716,2023,3,3-5,True,Maximum benefit,0.7095582918232917,47.93,19.62
P0346,Dog,4.0,16.5,Ear infection,Dental cleaning,2023-10-29,72.94109236320443,2023,3,3-5,False,None,0.0,0.0,72.94
P0346,Dog,4.0,16.5,Ear infection,Dental cleaning,2023-11-02,69.57847685543871,2023,3,3-5,True,Maximum benefit,0.7821028043461177,54.42,15.16
P0346,Dog,4.0,16.5,Ear infection,Dental cleaning,2023-02-25,55.60834244613965,2023,3,3-5,True,Time-limited,0.737862671209468,41.03,14.58
P0346,Dog,4.0,16.5,Ear infection,Dental cleaning,2023-03-07,65.82,2023,3,3-5,True,Accident-only,0.6267394740515209,41.25,24.57
P0347,Rabbit,19.0,11.3,Hip dysplasia,Vaccination,2023-04-05,251.97,2023,4,16-20,False,None,0.0,0.0,251.97
P0348,Cat,14.0,8.757220216606498,Diabetes,Dental cleaning,2023-02-17,243.95,2023,2,11-15,False,None,0.0,0.0,243.95
P0349,Dog,9.486666666666666,7.5,Unknown,Therapy,2023-10-05,296.64,2023,10,6-10,True,Maximum benefit,0.821927916958983,243.82,52.82
P0350,Bird,17.0,0.5,Dental disease,Check-up,2023-03-27,91.88,2023,3,16-20,False,None,0.0,0.0,91.88
P0351,Cat,14.0,7.9,Unknown,Physiotherapy,2023-01-14,282.08,2023,1,11-15,False,None,0.0,0.0,282.08
P0352,Rabbit,10.0,8.757220216606498,Unknown,Vaccination,2023-08-20,195.37,2023,8,6-10,False,None,0.0,0.0,195.37
P0353,Rabbit,7.0,20.0,Unknown,Physiotherapy,2023-04-18,256.01,2023,4,6-10,False,None,0.0,0.0,256.01
P0354,Cat,13.0,8.1,Obesity,Physiotherapy,2023-04-12,227.1,2023,4,11-15,False,None,0.0,0.0,227.1
P0355,Bird,13.0,0.8,Hip dysplasia,Dental cleaning,2023-07-17,312.76,2023,7,11-15,False,None,0.0,0.0,312.76
P0356,Bird,1.0,2.0,Dental disease,Vaccination,2023-10-05,350.77,2023,10,0-2,False,None,0.0,0.0,350.77
P0357,Rabbit,12.0,2.0,Arthritis,Physiotherapy,2023-06-18,109.35,2023,6,11-15,False,None,0.0,0.0,109.35
P0358,Dog,5.0,12.4,Unknown,Unknown,2023-02-10,378.42,2023,2,3-5,False,None,0.0,0.0,378.42
P0359,Dog,17.0,5.2,Dental disease,Dental cleaning,2023-08-17,145.37,2023,8,16-20,True,Lifetime,0.8522907271099605,123.9,21.47
P0360,Cat,0.0,10.0,Skin infection,Surgery,2023-04-27,218.24476550680782,2023,4,,False,None,0.0,0.0,218.24
P0361,Bird,14.0,1.3,Ear infection,Medication,2023-07-02,45.7,2023,7,11-15,False,None,0.0,0.0,45.7
P0362,Bird,14.0,1.4,Tumor,Therapy,2023-04-13,51.29,2023,4,11-15,False,None,0.0,0.0,51.29
P0363,Dog,16.0,8.757220216606498,Ear infection,Vaccination,2023-01-11,154.55,2023,1,16-20,False,None,0.0,0.0,154.55
P0364,Dog,7.0,14.7,Unknown,Therapy,2023-03-05,363.45,2023,3,6-10,True,Time-limited,0.7405672767032146,269.16,94.29
P0365,Dog,2.0,27.3,Obesity,Physiotherapy,2023-12-27,293.36,2023,12,0-2,False,None,0.0,0.0,293.36
P0366,Cat,9.486666666666666,4.5,Unknown,Physiotherapy,2023-08-20,213.44,2023,8,6-10,True,Time-limited,0.7189143479259852,153.45,59.99
P0367,Dog,3.0,5.5,Diabetes,Medication,2023-05-07,407.64,2023,5,3-5,True,Maximum benefit,0.7781384989200799,317.2,90.44
P0368,Cat,17.0,8.5,Tumor,Unknown,2023-07-04,226.91,2023,7,16-20,False,None,0.0,0.0,226.91
P0369,Rabbit,10.0,18.6,Allergy,Dental cleaning,2023-02-02,162.1,2023,2,6-10,False,None,0.0,0.0,162.1
P0370,Cat,14.0,7.1,Skin infection,Physiotherapy,2023-02-04,185.47,2023,2,11-15,False,None,0.0,0.0,185.47
P0371,Bird,13.0,1.0,Gastroenteritis,Unknown,2023-01-21,11.43,2023,1,11-15,False,None,0.0,0.0,11.43
P0372,Cat,19.0,8.2,Unknown,Check-up,2023-05-14,231.03,2023,5,16-20,True,Maximum benefit,0.8188061025258215,189.17,41.86
P0373,Dog,7.0,22.3,Gastroenteritis,Therapy,2023-04-19,35.58,2023,4,6-10,True,Maximum benefit,0.802861650200451,28.57,7.01
P0374,Bird,16.0,2.0,Dental disease,Surgery,2023-09-12,213.72,2023,9,16-20,False,None,0.0,0.0,213.72
P0375,Dog,11.0,25.5,Tumor,Unknown,2023-09-26,215.81,2023,9,11-15,True,Time-limited,0.6241943733020361,134.71,81.1
P0376,Dog,16.0,4.3,Skin infection,Physiotherapy,2023-01-21,38.95,2023,1,16-20,False,None,0.0,0.0,38.95
P0376,Dog,16.0,4.3,Skin infection,Physiotherapy,2023-06-03,42.908766465817656,2023,1,16-20,True,Accident-only,0.6203738262550774,26.62,16.29
P0376,Dog,16.0,4.3,Skin infection,Physiotherapy,2023-09-19,40.81040783345246,2023,1,16-20,True,Time-limited,0.712183142308112,29.06,11.75
P0376,Dog,16.0,4.3,Skin infection,Physiotherapy,2023-12-06,46.39631018607605,2023,1,16-20,False,None,0.0,0.0,46.4
P0376,Dog,16.0,4.3,Skin infection,Physiotherapy,2023-07-29,40.20013117706916,2023,1,16-20,True,Time-limited,0.687161445233663,27.62,12.58
P0376,Dog,16.0,4.3,Skin infection,Physiotherapy,2023-12-21,33.588150732579216,2023,1,16-20,True,Lifetime,0.8776482305805919,29.48,4.11
P0376,Dog,16.0,4.3,Skin infection,Physiotherapy,2023-10-29,33.099242697325785,2023,1,16-20,False,None,0.0,0.0,33.1
P0376,Dog,16.0,4.3,Skin infection,Physiotherapy,2023-03-12,42.45240295952191,2023,1,16-20,False,None,0.0,0.0,42.45
P0377,Bird,3.0,8.757220216606498,Ear infection,Dental cleaning,2023-12-01,266.07,2023,12,3-5,False,None,0.0,0.0,266.07
P0378,Rabbit,11.0,5.0,Diabetes,Therapy,2023-04-24,135.59,2023,4,11-15,False,None,0.0,0.0,135.59
P0379,Dog,9.486666666666666,17.0,Gastroenteritis,Therapy,2023-03-02,537.57,2023,3,6-10,False,None,0.0,0.0,537.57
P0380,Rabbit,8.0,8.757220216606498,Tumor,Therapy,2023-11-06,271.63,2023,11,6-10,False,None,0.0,0.0,271.63
P0381,Bird,9.0,1.8,Unknown,Physiotherapy,2023-11-06,13.42,2023,11,6-10,False,None,0.0,0.0,13.42
P0382,Cat,17.0,8.757220216606498,Diabetes,Physiotherapy,2023-01-10,303.9,2023,1,16-20,False,None,0.0,0.0,303.9
P0383,Cat,17.0,7.7,Arthritis,Vaccination,2023-01-11,114.84,2023,1,16-20,False,None,0.0,0.0,114.84
P0384,Rabbit,4.0,7.5,Tumor,Diet consultation,2023-09-16,278.65,2023,9,3-5,False,None,0.0,0.0,278.65
P0385,Rabbit,9.486666666666666,8.757220216606498,Arthritis,Vaccination,2023-05-12,3.22,2023,5,6-10,False,None,0.0,0.0,3.22
P0386,Dog,2.0,16.2,Unknown,Therapy,2023-05-04,344.58,2023,5,0-2,True,Time-limited,0.7107433894095152,244.91,99.67
P0387,Rabbit,13.0,21.7,Skin infection,Diet consultation,2023-12-15,117.94,2023,12,11-15,False,None,0.0,0.0,117.94
P0388,Bird,2.0,1.2,Ear infection,Check-up,2023-08-23,224.54,2023,8,0-2,False,None,0.0,0.0,224.54
P0389,Bird,9.0,0.9,Ear infection,Unknown,2023-05-26,346.46,2023,5,6-10,False,None,0.0,0.0,346.46
P0390,Dog,13.0,23.8,Unknown,Diet consultation,2023-02-14,245.4,2023,2,11-15,False,None,0.0,0.0,245.4
P0391,Cat,6.0,8.757220216606498,Tumor,Dental cleaning,2023-06-04,87.7,2023,6,6-10,False,None,0.0,0.0,87.7
P0391,Cat,6.0,8.757220216606498,Tumor,Dental cleaning,2023-04-28,82.26797519598915,2023,6,6-10,False,None,0.0,0.0,82.27
P0391,Cat,6.0,8.757220216606498,Tumor,Dental cleaning,2023-03-13,99.36323766890283,2023,6,6-10,False,None,0.0,0.0,99.36
P0391,Cat,6.0,8.757220216606498,Tumor,Dental cleaning,2023-01-02,97.70314964253652,2023,6,6-10,True,Lifetime,0.8761266788785731,85.6,12.1
P0391,Cat,6.0,8.757220216606498,Tumor,Dental cleaning,2023-07-20,81.44119463714516,2023,6,6-10,False,None,0.0,0.0,81.44
P0392,Dog,3.0,21.9,Ear infection,Dental cleaning,2023-05-15,112.75,2023,5,3-5,True,Lifetime,0.8451119782490255,95.29,17.46
P0393,Bird,8.0,1.3,Dental disease,Physiotherapy,2023-06-15,47.79,2023,6,6-10,False,None,0.0,0.0,47.79
P0394,Dog,1.0,10.8,Unknown,Therapy,2023-10-14,230.81,2023,10,0-2,False,None,0.0,0.0,230.81
P0395,Rabbit,7.0,6.6,Unknown,Medication,2023-02-22,325.03,2023,2,6-10,False,None,0.0,0.0,325.03
P0396,Bird,2.0,0.5,Ear infection,Unknown,2023-12-22,178.47,2023,12,0-2,False,None,0.0,0.0,178.47
P0397,Cat,2.0,8.757220216606498,Arthritis,Check-up,2023-10-22,160.93,2023,10,0-2,True,Maximum benefit,0.7279449891134251,117.15,43.78
P0398,Bird,11.0,8.757220216606498,Arthritis,Check-up,2023-02-08,459.03,2023,2,11-15,False,None,0.0,0.0,459.03
P0399,Rabbit,14.0,5.4,Ear infection,Diet consultation,2023-10-02,12.06,2023,10,11-15,False,None,0.0,0.0,12.06
P0400,Cat,9.486666666666666,8.757220216606498,Unknown,Physiotherapy,2023-06-12,385.41,2023,6,6-10,False,None,0.0,0.0,385.41
P0401,Bird,19.0,1.0,Diabetes,Check-up,2023-09-12,63.02,2023,9,16-20,False,None,0.0,0.0,63.02
P0402,Bird,9.486666666666666,2.0,Ear infection,Dental cleaning,2023-04-04,157.67,2023,4,6-10,False,None,0.0,0.0,157.67
P0403,Dog,11.0,21.2,Unknown,Check-up,2023-08-17,26.72,2023,8,11-15,False,None,0.0,0.0,26.72
P0404,Bird,9.486666666666666,8.757220216606498,Tumor,Surgery,2023-05-25,120.88,2023,5,6-10,False,None,0.0,0.0,120.88
P0405,Rabbit,5.0,6.9,Unknown,Physiotherapy,2023-04-20,156.38,2023,4,3-5,False,None,0.0,0.0,156.38
P0406,Rabbit,8.0,0.7,Unknown,Physiotherapy,2023-04-04,75.43,2023,4,6-10,False,None,0.0,0.0,75.43
P0407,Cat,9.486666666666666,8.1,Diabetes,Physiotherapy,2023-03-23,267.35,2023,3,6-10,True,Maximum benefit,0.7080673941399721,189.3,78.05
P0408,Bird,4.0,0.8,Diabetes,Therapy,2023-11-12,120.42,2023,11,3-5,False,None,0.0,0.0,120.42
P0409,Dog,16.0,15.7,Tumor,Unknown,2023-05-10,185.17,2023,5,16-20,False,None,0.0,0.0,185.17
P0410,Cat,9.0,6.1,Unknown,Check-up,2023-06-17,248.25,2023,6,6-10,False,None,0.0,0.0,248.25
P0411,Cat,19.0,8.757220216606498,Diabetes,Vaccination,2023-03-08,218.24476550680782,2023,3,16-20,False,None,0.0,0.0,218.24
P0412,Bird,1.0,0.5,Arthritis,Therapy,2023-09-19,213.1,2023,9,0-2,False,None,0.0,0.0,213.1
P0413,Rabbit,1.0,8.4,Hip dysplasia,Unknown,2023-03-20,196.25,2023,3,0-2,False,None,0.0,0.0,196.25
P0414,Dog,9.486666666666666,21.5,Diabetes,Dental cleaning,2023-07-23,122.56,2023,7,6-10,True,Accident-only,0.6467131366726293,79.26,43.3
P0415,Bird,5.0,8.757220216606498,Tumor,Diet consultation,2023-07-27,339.77,2023,7,3-5,True,Time-limited,0.7886913242654221,267.97,71.8
P0416,Dog,7.0,22.6,Dental disease,Therapy,2023-11-03,308.26,2023,11,6-10,True,Lifetime,0.829679680072632,255.76,52.5
P0416,Dog,7.0,22.6,Dental disease,Therapy,2023-07-06,260.52555671424693,2023,11,6-10,True,Lifetime,0.8154500101661267,212.45,48.08
P0416,Dog,7.0,22.6,Dental disease,Therapy,2023-03-24,321.1820711867994,2023,11,6-10,False,None,0.0,0.0,321.18
P0416,Dog,7.0,22.6,Dental disease,Therapy,2023-07-05,288.1281361984474,2023,11,6-10,False,None,0.0,0.0,288.13
P0416,Dog,7.0,22.6,Dental disease,Therapy,2023-09-18,266.48316393926285,2023,11,6-10,True,Accident-only,0.6708495958746995,178.77,87.71
P0416,Dog,7.0,22.6,Dental disease,Therapy,2023-10-22,275.2745541248449,2023,11,6-10,True,Time-limited,0.744865231669553,205.04,70.23
P0416,Dog,7.0,22.6,Dental disease,Therapy,2023-11-30,298.3401838127711,2023,11,6-10,True,Maximum benefit,0.8034532476882345,239.7,58.64
P0416,Dog,7.0,22.6,Dental disease,Therapy,2023-08-13,286.3029942667656,2023,11,6-10,False,None,0.0,0.0,286.3
P0417,Bird,12.0,1.1,Hip dysplasia,Unknown,2023-06-05,189.43,2023,6,11-15,False,None,0.0,0.0,189.43
P0418,Cat,13.0,7.9,Dental disease,Diet consultation,2023-09-28,143.93,2023,9,11-15,False,None,0.0,0.0,143.93
P0419,Dog,10.0,20.1,Diabetes,Unknown,2023-03-10,429.61,2023,3,6-10,True,Lifetime,0.8860436821753449,380.65,48.96
P0420,Cat,18.0,13.8,Dental disease,Therapy,2023-06-21,5.0,2023,12,16-20,False,None,0.0,0.0,5.0
P0420,Cat,18.0,13.8,Dental disease,Therapy,2023-12-01,5.0,2023,12,16-20,True,Maximum benefit,0.840894406630919,4.2,0.8
